idx_from,state_from,onset_from_s,idx_to,state_to,onset_to_s,transition_time_s,transition_id,state_from_freq,subject,block
48,9,85.39,49,1,86.651875,1.2618750000000034,91,h,BE13RE,B5
49,1,86.651875,50,2,88.235625,1.5837499999999949,12,h,BE13RE,B5
50,2,88.235625,51,3,89.98375,1.7481250000000017,23,h,BE13RE,B5
51,3,89.98375,52,4,91.22500000000001,1.241250000000008,34,h,BE13RE,B5
52,4,91.22500000000001,53,6,92.976875,1.7518749999999983,46,s,BE13RE,B5
53,6,92.976875,54,7,94.336875,1.3599999999999994,67,h,BE13RE,B5
56,9,98.13,57,1,99.4925,1.3625000000000114,91,h,BE13RE,B5
57,1,99.4925,58,2,101.23875,1.7462499999999892,12,h,BE13RE,B5
58,2,101.23875,59,3,103.1025,1.8637500000000102,23,h,BE13RE,B5
59,3,103.1025,60,2,105.355625,2.253124999999997,32,s,BE13RE,B5
60,2,105.355625,61,3,107.5625,2.2068749999999966,23,h,BE13RE,B5
61,3,107.5625,62,4,108.95,1.3875000000000028,34,h,BE13RE,B5
62,4,108.95,63,5,110.415625,1.4656250000000028,45,h,BE13RE,B5
63,5,110.415625,64,6,111.98,1.5643749999999983,56,h,BE13RE,B5
64,6,111.98,65,7,113.5425,1.5625,67,h,BE13RE,B5
65,7,113.5425,66,8,115.4575,1.914999999999992,78,h,BE13RE,B5
66,8,115.4575,67,1,117.061875,1.6043750000000045,81,s,BE13RE,B5
67,1,117.061875,68,2,119.121875,2.0600000000000023,12,h,BE13RE,B5
68,2,119.121875,69,3,120.706875,1.5849999999999937,23,h,BE13RE,B5
69,3,120.706875,70,4,122.185625,1.4787500000000051,34,h,BE13RE,B5
70,4,122.185625,71,5,125.55187500000001,3.366250000000008,45,h,BE13RE,B5
71,5,125.55187500000001,72,6,127.2025,1.650624999999991,56,h,BE13RE,B5
0,6,10.825625,1,7,12.280000000000001,1.4543750000000006,67,h,BE13RE,B6
1,7,12.280000000000001,2,8,14.19375,1.9137499999999985,78,h,BE13RE,B6
2,8,14.19375,3,9,15.54875,1.3550000000000004,89,h,BE13RE,B6
3,9,15.54875,4,1,16.865625,1.3168750000000014,91,h,BE13RE,B6
4,1,16.865625,5,2,18.476875,1.6112499999999983,12,h,BE13RE,B6
5,2,18.476875,6,3,19.956875,1.4800000000000004,23,h,BE13RE,B6
6,3,19.956875,7,4,21.4225,1.4656249999999993,34,h,BE13RE,B6
7,4,21.4225,8,5,22.86375,1.4412500000000001,45,h,BE13RE,B6
8,5,22.86375,9,6,24.41875,1.5549999999999997,56,h,BE13RE,B6
9,6,24.41875,10,7,26.18,1.7612500000000004,67,h,BE13RE,B6
10,7,26.18,11,9,28.09375,1.9137500000000003,79,s,BE13RE,B6
11,9,28.09375,12,1,29.677500000000002,1.583750000000002,91,h,BE13RE,B6
12,1,29.677500000000002,13,2,31.415625000000002,1.7381250000000001,12,h,BE13RE,B6
13,2,31.415625000000002,14,3,33.005625,1.5899999999999999,23,h,BE13RE,B6
14,3,33.005625,15,4,34.416875,1.4112499999999955,34,h,BE13RE,B6
15,4,34.416875,16,5,36.105000000000004,1.6881250000000065,45,h,BE13RE,B6
16,5,36.105000000000004,17,6,37.700625,1.5956249999999983,56,h,BE13RE,B6
17,6,37.700625,18,5,39.89,2.1893749999999983,65,s,BE13RE,B6
18,5,39.89,19,6,41.401875000000004,1.5118750000000034,56,h,BE13RE,B6
19,6,41.401875000000004,20,7,42.955625,1.5537499999999937,67,h,BE13RE,B6
20,7,42.955625,21,8,44.393750000000004,1.4381250000000065,78,h,BE13RE,B6
21,8,44.393750000000004,22,9,45.67875,1.2849999999999966,89,h,BE13RE,B6
22,9,45.67875,23,1,47.0725,1.3937499999999972,91,h,BE13RE,B6
23,1,47.0725,24,2,48.47375,1.4012500000000045,12,h,BE13RE,B6
24,2,48.47375,25,4,49.83375,1.3599999999999994,24,s,BE13RE,B6
25,4,49.83375,26,5,51.580625,1.7468749999999957,45,h,BE13RE,B6
26,5,51.580625,27,6,53.771875,2.1912500000000037,56,h,BE13RE,B6
27,6,53.771875,28,7,55.276875000000004,1.5050000000000026,67,h,BE13RE,B6
28,7,55.276875000000004,29,8,56.7575,1.4806249999999963,78,h,BE13RE,B6
29,8,56.7575,30,9,58.0825,1.3250000000000028,89,h,BE13RE,B6
30,9,58.0825,31,1,59.386875,1.3043750000000003,91,h,BE13RE,B6
31,1,59.386875,32,3,62.7,3.3131249999999994,13,s,BE13RE,B6
32,3,62.7,33,4,64.0725,1.3725000000000023,34,h,BE13RE,B6
33,4,64.0725,34,5,65.485625,1.4131249999999937,45,h,BE13RE,B6
34,5,65.485625,35,6,66.890625,1.4050000000000011,56,h,BE13RE,B6
35,6,66.890625,36,7,68.52,1.629374999999996,67,h,BE13RE,B6
38,8,71.31375,39,9,72.4025,1.0887500000000045,89,h,BE13RE,B6
39,9,72.4025,40,8,73.925625,1.5231249999999932,98,s,BE13RE,B6
40,8,73.925625,41,9,75.310625,1.3850000000000051,89,h,BE13RE,B6
41,9,75.310625,42,1,76.84,1.5293750000000017,91,h,BE13RE,B6
42,1,76.84,43,2,79.03875000000001,2.198750000000004,12,h,BE13RE,B6
43,2,79.03875000000001,44,3,80.905625,1.8668749999999932,23,h,BE13RE,B6
44,3,80.905625,45,4,82.291875,1.386250000000004,34,h,BE13RE,B6
45,4,82.291875,46,5,83.676875,1.384999999999991,45,h,BE13RE,B6
46,5,83.676875,47,7,85.85875,2.181875000000005,57,s,BE13RE,B6
47,7,85.85875,48,8,87.450625,1.5918750000000017,78,h,BE13RE,B6
48,8,87.450625,49,9,88.83875,1.3881250000000023,89,h,BE13RE,B6
49,9,88.83875,50,1,90.31,1.4712499999999977,91,h,BE13RE,B6
50,1,90.31,51,2,92.52,2.2099999999999937,12,h,BE13RE,B6
51,2,92.52,52,3,94.13250000000001,1.6125000000000114,23,h,BE13RE,B6
52,3,94.13250000000001,53,4,96.6025,2.469999999999999,34,h,BE13RE,B6
53,4,96.6025,54,6,98.656875,2.054374999999993,46,s,BE13RE,B6
54,6,98.656875,55,7,100.39,1.7331250000000011,67,h,BE13RE,B6
55,7,100.39,56,8,102.02875,1.6387500000000017,78,h,BE13RE,B6
56,8,102.02875,57,9,103.520625,1.4918749999999932,89,h,BE13RE,B6
57,9,103.520625,58,1,104.951875,1.4312500000000057,91,h,BE13RE,B6
58,1,104.951875,59,2,106.596875,1.644999999999996,12,h,BE13RE,B6
59,2,106.596875,60,3,108.405,1.808125000000004,23,h,BE13RE,B6
60,3,108.405,61,2,111.18375,2.7787500000000023,32,s,BE13RE,B6
61,2,111.18375,62,3,113.1125,1.9287499999999937,23,h,BE13RE,B6
62,3,113.1125,63,4,114.91250000000001,1.8000000000000114,34,h,BE13RE,B6
63,4,114.91250000000001,64,5,116.49000000000001,1.5775000000000006,45,h,BE13RE,B6
64,5,116.49000000000001,65,6,118.175,1.684999999999988,56,h,BE13RE,B6
65,6,118.175,66,7,119.901875,1.7268750000000068,67,h,BE13RE,B6
67,1,124.356875,68,2,126.2,1.8431250000000006,12,h,BE13RE,B6
68,2,126.2,69,3,127.8425,1.6424999999999983,23,h,BE13RE,B6
69,3,127.8425,70,4,129.316875,1.474375000000009,34,h,BE13RE,B6
70,4,129.316875,71,5,131.241875,1.924999999999983,45,h,BE13RE,B6
71,5,131.241875,72,6,132.9325,1.6906250000000114,56,h,BE13RE,B6
0,6,7.0668750000000005,1,7,8.726875,1.6599999999999993,67,h,BE13RE,B7
1,7,8.726875,2,8,10.170625,1.4437499999999996,78,h,BE13RE,B7
2,8,10.170625,3,9,11.51375,1.3431250000000006,89,h,BE13RE,B7
3,9,11.51375,4,1,12.9525,1.4387500000000006,91,h,BE13RE,B7
4,1,12.9525,5,2,14.530625,1.578125,12,h,BE13RE,B7
5,2,14.530625,6,3,16.295,1.7643750000000011,23,h,BE13RE,B7
6,3,16.295,7,4,17.800625,1.5056249999999984,34,h,BE13RE,B7
7,4,17.800625,8,5,19.24875,1.448125000000001,45,h,BE13RE,B7
8,5,19.24875,9,6,20.865000000000002,1.6162500000000009,56,h,BE13RE,B7
9,6,20.865000000000002,10,7,24.196875000000002,3.331875,67,h,BE13RE,B7
10,7,24.196875000000002,11,9,26.23875,2.0418749999999974,79,s,BE13RE,B7
11,9,26.23875,12,1,27.615000000000002,1.3762500000000024,91,h,BE13RE,B7
12,1,27.615000000000002,13,2,29.255,1.639999999999997,12,h,BE13RE,B7
13,2,29.255,14,3,30.731875000000002,1.4768750000000033,23,h,BE13RE,B7
14,3,30.731875000000002,15,4,32.235625,1.5037499999999966,34,h,BE13RE,B7
15,4,32.235625,16,5,33.7575,1.5218750000000014,45,h,BE13RE,B7
16,5,33.7575,17,6,35.291875,1.5343749999999972,56,h,BE13RE,B7
17,6,35.291875,18,5,38.206875000000004,2.9150000000000063,65,s,BE13RE,B7
18,5,38.206875000000004,19,6,39.80375,1.5968749999999972,56,h,BE13RE,B7
19,6,39.80375,20,7,41.455,1.6512499999999974,67,h,BE13RE,B7
20,7,41.455,21,8,43.09375,1.6387500000000017,78,h,BE13RE,B7
21,8,43.09375,22,9,44.56375,1.4699999999999989,89,h,BE13RE,B7
22,9,44.56375,23,1,46.0325,1.46875,91,h,BE13RE,B7
23,1,46.0325,24,2,47.65,1.6174999999999997,12,h,BE13RE,B7
24,2,47.65,25,4,49.346875000000004,1.6968750000000057,24,s,BE13RE,B7
25,4,49.346875000000004,26,5,50.9075,1.5606249999999946,45,h,BE13RE,B7
26,5,50.9075,27,6,52.455625,1.5481249999999989,56,h,BE13RE,B7
27,6,52.455625,28,7,54.815625000000004,2.3600000000000065,67,h,BE13RE,B7
28,7,54.815625000000004,29,8,56.295,1.4793749999999974,78,h,BE13RE,B7
29,8,56.295,30,9,57.737500000000004,1.4425000000000026,89,h,BE13RE,B7
30,9,57.737500000000004,31,1,59.045,1.3074999999999974,91,h,BE13RE,B7
31,1,59.045,32,3,60.825,1.7800000000000011,13,s,BE13RE,B7
32,3,60.825,33,4,62.38375,1.5587499999999963,34,h,BE13RE,B7
33,4,62.38375,34,5,63.8525,1.46875,45,h,BE13RE,B7
34,5,63.8525,35,6,65.31875,1.4662499999999952,56,h,BE13RE,B7
35,6,65.31875,36,7,67.490625,2.171875,67,h,BE13RE,B7
36,7,67.490625,37,8,68.89,1.3993750000000063,78,h,BE13RE,B7
37,8,68.89,38,9,70.345625,1.4556249999999977,89,h,BE13RE,B7
38,9,70.345625,39,8,72.6025,2.256875000000008,98,s,BE13RE,B7
39,8,72.6025,40,9,73.8725,1.269999999999996,89,h,BE13RE,B7
40,9,73.8725,41,1,75.13187500000001,1.2593750000000057,91,h,BE13RE,B7
41,1,75.13187500000001,42,2,76.72375,1.5918749999999875,12,h,BE13RE,B7
42,2,76.72375,43,3,78.6575,1.9337500000000034,23,h,BE13RE,B7
43,3,78.6575,44,4,80.971875,2.3143749999999983,34,h,BE13RE,B7
44,4,80.971875,45,5,82.555625,1.583750000000009,45,h,BE13RE,B7
45,5,82.555625,46,7,84.5575,2.0018749999999983,57,s,BE13RE,B7
46,7,84.5575,47,8,85.950625,1.3931249999999977,78,h,BE13RE,B7
47,8,85.950625,48,9,87.3125,1.3618749999999977,89,h,BE13RE,B7
48,9,87.3125,49,1,88.6575,1.3449999999999989,91,h,BE13RE,B7
49,1,88.6575,50,2,90.75875,2.1012500000000074,12,h,BE13RE,B7
50,2,90.75875,51,3,92.535625,1.7768749999999898,23,h,BE13RE,B7
51,3,92.535625,52,4,93.891875,1.3562500000000028,34,h,BE13RE,B7
52,4,93.891875,53,6,95.64375,1.7518749999999983,46,s,BE13RE,B7
53,6,95.64375,54,7,97.88,2.2362499999999983,67,h,BE13RE,B7
54,7,97.88,55,8,99.15375,1.2737500000000068,78,h,BE13RE,B7
55,8,99.15375,56,9,100.500625,1.3468749999999972,89,h,BE13RE,B7
56,9,100.500625,57,1,101.82000000000001,1.319375000000008,91,h,BE13RE,B7
57,1,101.82000000000001,58,2,103.5175,1.697499999999991,12,h,BE13RE,B7
58,2,103.5175,59,3,105.561875,2.0443750000000023,23,h,BE13RE,B7
59,3,105.561875,60,2,107.785,2.223124999999996,32,s,BE13RE,B7
60,2,107.785,61,3,109.341875,1.5568750000000051,23,h,BE13RE,B7
61,3,109.341875,62,4,110.77875,1.4368750000000006,34,h,BE13RE,B7
62,4,110.77875,63,5,112.416875,1.6381250000000023,45,h,BE13RE,B7
63,5,112.416875,64,6,114.045,1.6281249999999972,56,h,BE13RE,B7
64,6,114.045,65,7,115.83500000000001,1.7900000000000063,67,h,BE13RE,B7
65,7,115.83500000000001,66,8,117.205625,1.3706249999999898,78,h,BE13RE,B7
67,2,122.67750000000001,68,3,124.17750000000001,1.5,23,h,BE13RE,B7
68,3,124.17750000000001,69,4,125.6275,1.4499999999999886,34,h,BE13RE,B7
69,4,125.6275,70,5,127.0625,1.4350000000000023,45,h,BE13RE,B7
70,5,127.0625,71,6,128.565,1.5024999999999977,56,h,BE13RE,B7
0,6,5.51875,1,7,7.2825,1.76375,67,h,BE13RE,B8
1,7,7.2825,2,8,8.561875,1.2793750000000008,78,h,BE13RE,B8
2,8,8.561875,3,9,9.793750000000001,1.2318750000000005,89,h,BE13RE,B8
3,9,9.793750000000001,4,1,11.008750000000001,1.2149999999999999,91,h,BE13RE,B8
4,1,11.008750000000001,5,2,12.300625,1.2918749999999992,12,h,BE13RE,B8
5,2,12.300625,6,3,13.610625,1.3100000000000005,23,h,BE13RE,B8
6,3,13.610625,7,4,14.861875,1.2512499999999989,34,h,BE13RE,B8
7,4,14.861875,8,5,16.12,1.2581250000000015,45,h,BE13RE,B8
8,5,16.12,9,6,17.37875,1.2587499999999991,56,h,BE13RE,B8
9,6,17.37875,10,7,18.9225,1.5437499999999993,67,h,BE13RE,B8
10,7,18.9225,11,9,21.767500000000002,2.8450000000000024,79,s,BE13RE,B8
11,9,21.767500000000002,12,1,23.035625,1.2681249999999977,91,h,BE13RE,B8
12,1,23.035625,13,2,25.450625000000002,2.4150000000000027,12,h,BE13RE,B8
13,2,25.450625000000002,14,3,26.815625,1.3649999999999984,23,h,BE13RE,B8
14,3,26.815625,15,4,28.091875,1.276250000000001,34,h,BE13RE,B8
15,4,28.091875,16,5,29.46375,1.3718749999999993,45,h,BE13RE,B8
16,5,29.46375,17,6,32.495625000000004,3.031875000000003,56,h,BE13RE,B8
17,6,32.495625000000004,18,5,34.416875,1.9212499999999935,65,s,BE13RE,B8
18,5,34.416875,19,6,35.8425,1.4256250000000037,56,h,BE13RE,B8
19,6,35.8425,20,7,37.325625,1.4831250000000011,67,h,BE13RE,B8
20,7,37.325625,21,8,38.8075,1.4818749999999952,78,h,BE13RE,B8
21,8,38.8075,22,9,40.17375,1.3662500000000009,89,h,BE13RE,B8
22,9,40.17375,23,1,41.94,1.7662499999999994,91,h,BE13RE,B8
23,1,41.94,24,2,43.915625,1.9756250000000009,12,h,BE13RE,B8
24,2,43.915625,25,4,46.25875,2.3431250000000006,24,s,BE13RE,B8
25,4,46.25875,26,5,49.0275,2.7687500000000043,45,h,BE13RE,B8
26,5,49.0275,27,6,50.325625,1.2981249999999989,56,h,BE13RE,B8
27,6,50.325625,28,7,51.611875,1.2862499999999955,67,h,BE13RE,B8
28,7,51.611875,29,8,52.917500000000004,1.3056250000000063,78,h,BE13RE,B8
29,8,52.917500000000004,30,9,54.160625,1.2431249999999991,89,h,BE13RE,B8
30,9,54.160625,31,1,55.575,1.4143749999999997,91,h,BE13RE,B8
31,1,55.575,32,3,58.575,3.0,13,s,BE13RE,B8
32,3,58.575,33,4,59.81875,1.2437499999999986,34,h,BE13RE,B8
33,4,59.81875,34,5,61.13875,1.3200000000000003,45,h,BE13RE,B8
34,5,61.13875,35,6,62.450625,1.3118750000000006,56,h,BE13RE,B8
35,6,62.450625,36,7,64.20375,1.7531249999999972,67,h,BE13RE,B8
36,7,64.20375,37,8,66.96875,2.7650000000000006,78,h,BE13RE,B8
37,8,66.96875,38,9,68.53875000000001,1.5700000000000074,89,h,BE13RE,B8
38,9,68.53875000000001,39,8,70.77,2.2312499999999886,98,s,BE13RE,B8
39,8,70.77,40,9,72.395,1.625,89,h,BE13RE,B8
40,9,72.395,41,1,73.766875,1.3718750000000028,91,h,BE13RE,B8
41,1,73.766875,42,2,75.675,1.9081249999999983,12,h,BE13RE,B8
42,2,75.675,43,3,81.465,5.790000000000006,23,h,BE13RE,B8
43,3,81.465,44,4,82.806875,1.3418750000000017,34,h,BE13RE,B8
44,4,82.806875,45,5,84.25687500000001,1.4500000000000028,45,h,BE13RE,B8
45,5,84.25687500000001,46,7,86.13,1.8731249999999875,57,s,BE13RE,B8
46,7,86.13,47,8,88.28875000000001,2.158750000000012,78,h,BE13RE,B8
47,8,88.28875000000001,48,9,89.686875,1.3981249999999932,89,h,BE13RE,B8
48,9,89.686875,49,1,91.061875,1.375,91,h,BE13RE,B8
49,1,91.061875,50,2,93.36875,2.306875000000005,12,h,BE13RE,B8
50,2,93.36875,51,3,95.245,1.8762499999999989,23,h,BE13RE,B8
51,3,95.245,52,4,96.645,1.3999999999999915,34,h,BE13RE,B8
52,4,96.645,53,6,98.83375000000001,2.188750000000013,46,s,BE13RE,B8
53,6,98.83375000000001,54,7,100.59375,1.759999999999991,67,h,BE13RE,B8
54,7,100.59375,55,8,101.9575,1.363749999999996,78,h,BE13RE,B8
55,8,101.9575,56,9,103.28375,1.3262500000000017,89,h,BE13RE,B8
56,9,103.28375,57,1,104.55375000000001,1.2700000000000102,91,h,BE13RE,B8
57,1,104.55375000000001,58,2,106.08562500000001,1.5318749999999994,12,h,BE13RE,B8
58,2,106.08562500000001,59,3,107.915,1.8293749999999989,23,h,BE13RE,B8
59,3,107.915,60,2,110.67375,2.758749999999992,32,s,BE13RE,B8
60,2,110.67375,61,3,112.8775,2.2037499999999994,23,h,BE13RE,B8
61,3,112.8775,62,4,114.155625,1.2781250000000028,34,h,BE13RE,B8
62,4,114.155625,63,5,117.245625,3.0900000000000034,45,h,BE13RE,B8
63,5,117.245625,64,6,118.64375,1.3981249999999932,56,h,BE13RE,B8
64,6,118.64375,65,7,120.46375,1.8200000000000074,67,h,BE13RE,B8
65,7,120.46375,66,8,122.160625,1.6968749999999915,78,h,BE13RE,B8
66,8,122.160625,67,1,123.766875,1.6062500000000028,81,s,BE13RE,B8
67,1,123.766875,68,2,125.575,1.808125000000004,12,h,BE13RE,B8
68,2,125.575,69,3,127.42750000000001,1.8525000000000063,23,h,BE13RE,B8
69,3,127.42750000000001,70,4,128.8975,1.4699999999999989,34,h,BE13RE,B8
70,4,128.8975,71,5,130.3075,1.4099999999999966,45,h,BE13RE,B8
71,5,130.3075,72,6,132.181875,1.8743749999999864,56,h,BE13RE,B8
0,9,17.575,1,1,19.705000000000002,2.1300000000000026,91,h,BE13RE,Posttest
1,1,19.705000000000002,2,3,21.8225,2.1174999999999997,13,s,BE13RE,Posttest
2,3,21.8225,3,2,24.000625,2.178124999999998,32,s,BE13RE,Posttest
3,2,24.000625,4,4,25.726875,1.7262500000000003,24,s,BE13RE,Posttest
4,4,25.726875,5,6,27.095625000000002,1.3687500000000021,46,s,BE13RE,Posttest
5,6,27.095625000000002,6,5,28.5575,1.4618749999999991,65,s,BE13RE,Posttest
6,5,28.5575,7,7,30.28875,1.7312499999999993,57,s,BE13RE,Posttest
7,7,30.28875,8,9,31.8625,1.5737500000000004,79,s,BE13RE,Posttest
8,9,31.8625,9,8,33.5725,1.7099999999999973,98,s,BE13RE,Posttest
9,8,33.5725,10,1,34.976875,1.4043750000000017,81,s,BE13RE,Posttest
10,1,34.976875,11,2,36.64,1.6631250000000009,12,h,BE13RE,Posttest
11,2,36.64,12,3,38.13,1.490000000000002,23,h,BE13RE,Posttest
12,3,38.13,13,4,40.215,2.085000000000001,34,h,BE13RE,Posttest
13,4,40.215,14,5,41.57875,1.363749999999996,45,h,BE13RE,Posttest
14,5,41.57875,15,6,42.91375,1.3350000000000009,56,h,BE13RE,Posttest
15,6,42.91375,16,7,44.606875,1.693125000000002,67,h,BE13RE,Posttest
16,7,44.606875,17,8,46.042500000000004,1.4356250000000017,78,h,BE13RE,Posttest
17,8,46.042500000000004,18,9,47.3275,1.2849999999999966,89,h,BE13RE,Posttest
19,3,51.1075,20,2,53.32875,2.2212499999999977,32,s,BE13RE,Posttest
20,2,53.32875,21,4,55.041875000000005,1.7131250000000051,24,s,BE13RE,Posttest
21,4,55.041875000000005,22,6,56.601875,1.5599999999999952,46,s,BE13RE,Posttest
22,6,56.601875,23,5,58.051875,1.4500000000000028,65,s,BE13RE,Posttest
23,5,58.051875,24,7,59.753750000000004,1.7018750000000011,57,s,BE13RE,Posttest
24,7,59.753750000000004,25,9,61.4275,1.6737499999999983,79,s,BE13RE,Posttest
25,9,61.4275,26,8,62.98375,1.5562499999999986,98,s,BE13RE,Posttest
26,8,62.98375,27,1,64.61875,1.6350000000000051,81,s,BE13RE,Posttest
27,1,64.61875,28,2,66.251875,1.6331249999999926,12,h,BE13RE,Posttest
28,2,66.251875,29,3,68.15375,1.901875000000004,23,h,BE13RE,Posttest
29,3,68.15375,30,4,70.28875000000001,2.135000000000005,34,h,BE13RE,Posttest
30,4,70.28875000000001,31,5,71.755625,1.4668749999999875,45,h,BE13RE,Posttest
31,5,71.755625,32,6,73.15875,1.4031250000000028,56,h,BE13RE,Posttest
32,6,73.15875,33,7,74.885,1.7262500000000074,67,h,BE13RE,Posttest
35,8,77.51375,36,9,78.900625,1.3868750000000034,89,h,BE13RE,Posttest
36,9,78.900625,37,1,80.235625,1.3349999999999937,91,h,BE13RE,Posttest
37,1,80.235625,38,3,83.0425,2.806875000000005,13,s,BE13RE,Posttest
38,3,83.0425,39,2,85.8575,2.8149999999999977,32,s,BE13RE,Posttest
39,2,85.8575,40,4,87.99187500000001,2.1343750000000057,24,s,BE13RE,Posttest
40,4,87.99187500000001,41,6,89.605625,1.613749999999996,46,s,BE13RE,Posttest
41,6,89.605625,42,5,91.591875,1.9862499999999983,65,s,BE13RE,Posttest
42,5,91.591875,43,7,93.346875,1.7549999999999955,57,s,BE13RE,Posttest
43,7,93.346875,44,9,95.02375,1.6768750000000097,79,s,BE13RE,Posttest
44,9,95.02375,45,8,96.915,1.8912499999999994,98,s,BE13RE,Posttest
45,8,96.915,46,1,98.56,1.644999999999996,81,s,BE13RE,Posttest
46,1,98.56,47,2,100.53750000000001,1.9775000000000063,12,h,BE13RE,Posttest
47,2,100.53750000000001,48,3,102.25,1.7124999999999915,23,h,BE13RE,Posttest
48,3,102.25,49,4,103.8725,1.6225000000000023,34,h,BE13RE,Posttest
49,4,103.8725,50,5,105.375625,1.5031249999999972,45,h,BE13RE,Posttest
50,5,105.375625,51,6,106.845625,1.4699999999999989,56,h,BE13RE,Posttest
51,6,106.845625,52,7,108.685,1.839375000000004,67,h,BE13RE,Posttest
52,7,108.685,53,8,110.951875,2.266874999999999,78,h,BE13RE,Posttest
53,8,110.951875,54,9,112.421875,1.4699999999999989,89,h,BE13RE,Posttest
0,9,4.890625,1,1,8.27375,3.3831249999999997,91,h,BE13RE,Pretest
1,1,8.27375,2,3,11.4675,3.1937499999999996,13,s,BE13RE,Pretest
2,3,11.4675,3,2,14.276875,2.809375000000001,32,s,BE13RE,Pretest
3,2,14.276875,4,4,16.501875000000002,2.2250000000000014,24,s,BE13RE,Pretest
4,4,16.501875000000002,5,6,19.4475,2.9456249999999997,46,s,BE13RE,Pretest
5,6,19.4475,6,5,21.390625,1.9431249999999984,65,s,BE13RE,Pretest
6,5,21.390625,7,7,24.015,2.6243750000000006,57,s,BE13RE,Pretest
7,7,24.015,8,9,25.9725,1.9574999999999996,79,s,BE13RE,Pretest
8,9,25.9725,9,8,30.005,4.032499999999999,98,s,BE13RE,Pretest
9,8,30.005,10,1,32.170625,2.165625000000002,81,s,BE13RE,Pretest
10,1,32.170625,11,2,34.800625000000004,2.6300000000000026,12,h,BE13RE,Pretest
11,2,34.800625000000004,12,3,39.0875,4.286874999999995,23,h,BE13RE,Pretest
12,3,39.0875,13,4,41.390625,2.3031250000000014,34,h,BE13RE,Pretest
13,4,41.390625,14,5,43.72,2.329374999999999,45,h,BE13RE,Pretest
14,5,43.72,15,6,46.0175,2.2974999999999994,56,h,BE13RE,Pretest
15,6,46.0175,16,7,48.916875000000005,2.8993750000000063,67,h,BE13RE,Pretest
16,7,48.916875000000005,17,8,52.146875,3.229999999999997,78,h,BE13RE,Pretest
17,8,52.146875,18,9,54.075625,1.9287500000000009,89,h,BE13RE,Pretest
18,9,54.075625,19,1,56.43875,2.3631249999999966,91,h,BE13RE,Pretest
19,1,56.43875,20,3,60.166875000000005,3.7281250000000057,13,s,BE13RE,Pretest
20,3,60.166875000000005,21,2,63.23375,3.066874999999996,32,s,BE13RE,Pretest
21,2,63.23375,22,4,65.876875,2.6431249999999977,24,s,BE13RE,Pretest
22,4,65.876875,23,6,69.77,3.8931249999999977,46,s,BE13RE,Pretest
23,6,69.77,24,5,71.77250000000001,2.002500000000012,65,s,BE13RE,Pretest
24,5,71.77250000000001,25,7,74.3025,2.529999999999987,57,s,BE13RE,Pretest
25,7,74.3025,26,9,76.24875,1.9462500000000063,79,s,BE13RE,Pretest
26,9,76.24875,27,8,79.39375,3.144999999999996,98,s,BE13RE,Pretest
27,8,79.39375,28,1,81.220625,1.8268750000000011,81,s,BE13RE,Pretest
28,1,81.220625,29,2,83.416875,2.1962500000000063,12,h,BE13RE,Pretest
29,2,83.416875,30,3,86.56875000000001,3.151875000000004,23,h,BE13RE,Pretest
30,3,86.56875000000001,31,4,88.540625,1.9718749999999972,34,h,BE13RE,Pretest
31,4,88.540625,32,5,90.300625,1.759999999999991,45,h,BE13RE,Pretest
32,5,90.300625,33,6,93.04,2.7393750000000097,56,h,BE13RE,Pretest
33,6,93.04,34,7,97.71875,4.678749999999994,67,h,BE13RE,Pretest
34,7,97.71875,35,8,100.3075,2.5887500000000045,78,h,BE13RE,Pretest
35,8,100.3075,36,9,102.1075,1.7999999999999972,89,h,BE13RE,Pretest
36,9,102.1075,37,1,105.38875,3.28125,91,h,BE13RE,Pretest
37,1,105.38875,38,3,109.346875,3.9581249999999955,13,s,BE13RE,Pretest
38,3,109.346875,39,2,112.160625,2.813749999999999,32,s,BE13RE,Pretest
39,2,112.160625,40,4,114.1375,1.9768750000000068,24,s,BE13RE,Pretest
40,4,114.1375,41,6,117.035625,2.898124999999993,46,s,BE13RE,Pretest
41,6,117.035625,42,5,119.565625,2.530000000000001,65,s,BE13RE,Pretest
42,5,119.565625,43,7,121.801875,2.2362499999999983,57,s,BE13RE,Pretest
43,7,121.801875,44,9,123.80187500000001,2.000000000000014,79,s,BE13RE,Pretest
44,9,123.80187500000001,45,8,131.645625,7.843749999999986,98,s,BE13RE,Pretest
45,8,131.645625,46,1,133.60375,1.9581249999999955,81,s,BE13RE,Pretest
46,1,133.60375,47,2,135.481875,1.8781250000000114,12,h,BE13RE,Pretest
47,2,135.481875,48,3,139.065,3.5831249999999955,23,h,BE13RE,Pretest
48,3,139.065,49,4,141.04875,1.9837500000000148,34,h,BE13RE,Pretest
49,4,141.04875,50,5,143.161875,2.1131249999999966,45,h,BE13RE,Pretest
50,5,143.161875,51,6,145.25375,2.0918749999999875,56,h,BE13RE,Pretest
51,6,145.25375,52,7,148.180625,2.9268749999999955,67,h,BE13RE,Pretest
52,7,148.180625,53,8,150.8775,2.6968750000000057,78,h,BE13RE,Pretest
53,8,150.8775,54,9,153.0425,2.164999999999992,89,h,BE13RE,Pretest
0,6,9.6325,1,7,11.85875,2.2262500000000003,67,h,BE16MI,B1
1,7,11.85875,2,8,15.15875,3.299999999999999,78,h,BE16MI,B1
